englishName,monoNameIndex,internalName,nameTag,pickupSize,nameStrId,descriptionStrId,categoryStrId,locationStrId,unitStrId,sizeStrId,isRare,ignoresHole,volume,isCollectible,pickupVolumePenalty,pickupVolume
9th Step,127,TOBIBOX09_D,,922,OT_OBJ_0128,OT_CMM_0128,OT_CTG_049,OT_MPN_045,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.04112581,TRUE,0.6,0.024675486
10th Step,128,TOBIBOX10_D,,940,OT_OBJ_0129,OT_CMM_0129,OT_CTG_049,OT_MPN_045,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.04358695,TRUE,0.6,0.02615217
Scale,129,SOKUTEI01_D,,1486,OT_OBJ_0130,OT_CMM_0130,OT_CTG_041,OT_MPN_044,UI_SYS_059,UI_NIC_013,FALSE,FALSE,0.1720587,TRUE,0.5,0.08602935
Dynamometer,130,SOKUTEI02_B,,248,OT_OBJ_0131,OT_CMM_0131,OT_CTG_041,OT_MPN_040,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.0007996581,TRUE,0.5,0.00039982905
Height Measure,131,SOKUTEI03_D,,1345,OT_OBJ_0132,OT_CMM_0132,OT_CTG_041,OT_MPN_052,UI_SYS_059,UI_NIC_013,FALSE,FALSE,0.127596,TRUE,0.5,0.063798
Stepladder,132,HUMIDAI_C,,,OT_OBJ_0133,OT_CMM_0133,,,UI_SYS_059,,FALSE,FALSE,,FALSE,0.8,0
Weather Station,133,HYAKUBOX_D,,3626,OT_OBJ_0134,OT_CMM_0134,OT_CTG_041,OT_MPN_044,UI_SYS_057,UI_NIC_016,FALSE,FALSE,2.497396,TRUE,0.8,1.9979168
Red Oil Drum,134,DRAMCAN01_D,,1906,OT_OBJ_0135,OT_CMM_0135,OT_CTG_019,OT_MPN_044,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.3627602,TRUE,0.4,0.14510408
Green Oil Drum,135,DRAMCAN02_D,,1906,OT_OBJ_0136,OT_CMM_0136,OT_CTG_019,OT_MPN_044,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.3627602,TRUE,0.4,0.14510408
Blue Oil Drum,136,DRAMCAN03_D,,1906,OT_OBJ_0137,OT_CMM_0137,OT_CTG_019,OT_MPN_044,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.3627602,TRUE,0.4,0.14510408
Dummy Putter Hit,137,DUMMYHIT_D,,1093,OT_OBJ_0138,OT_CMM_0138,,,UI_SYS_059,,FALSE,FALSE,0.06846286,FALSE,0,0
School Chair,138,CHAIR01_C,,1277,OT_OBJ_0139,OT_CMM_0139,OT_CTG_038,OT_MPN_052,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.1092745,TRUE,0.8,0.0874196
School Desk,139,DESK01_D,,1601,OT_OBJ_0140,OT_CMM_0140,OT_CTG_049,OT_MPN_052,UI_SYS_059,UI_NIC_014,FALSE,FALSE,0.2148976,TRUE,0.8,0.17191808
Maple Leaf,140,LEAF01_B,,72,OT_OBJ_0141,OT_CMM_0141,OT_CTG_064,OT_MPN_040,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.0000197568,TRUE,0.8,0.00001580544
Pigeon,141,BIRD01_C,,357,OT_OBJ_0142,OT_CMM_0142,,,UI_SYS_070,,FALSE,FALSE,0.002385656,FALSE,0.5,0.001192828
Ginkgo,142,LEAF02_B,,65,OT_OBJ_0143,OT_CMM_0143,OT_CTG_064,OT_MPN_040,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.0000146362,TRUE,0.8,0.00001170896
Bale of Rice,143,TAWARA_D,,1110,OT_OBJ_0144,OT_CMM_0144,OT_CTG_052,OT_MPN_044,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.0716985,TRUE,0.8,0.0573588
Warning Sign,144,KANBAN01_C,,786,OT_OBJ_0145,OT_CMM_0145,OT_CTG_040,OT_MPN_043,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.025438,TRUE,0.8,0.0203504
Japanese Car,145,CAR02_F,,6030,OT_OBJ_0146,OT_CMM_0146,OT_CTG_067,OT_MPN_053,UI_SYS_059,UI_NIC_016,FALSE,FALSE,11.48419,TRUE,0.8,9.187352
Hatchback,146,CAR03_F,,5799,OT_OBJ_0147,OT_CMM_0147,OT_CTG_067,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,10.21281,TRUE,0.8,8.170248
Van,147,CAR04_F,,6836,OT_OBJ_0148,OT_CMM_0148,OT_CTG_067,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,16.73212,TRUE,0.8,13.385696
Compact,148,CAR05_E,,5403,OT_OBJ_0149,OT_CMM_0149,OT_CTG_067,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,8.260429,TRUE,0.8,6.6083432
Light Truck,149,CAR06_E,,5445,OT_OBJ_0150,OT_CMM_0150,OT_CTG_068,OT_MPN_049,UI_SYS_059,UI_NIC_016,FALSE,FALSE,8.453941,TRUE,0.8,6.7631528
Minivan,150,CAR07_E,,5641,OT_OBJ_0151,OT_CMM_0151,OT_CTG_067,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,9.399111,TRUE,0.8,7.5192888
Tiller,151,FARMCAR01_E,,3698,OT_OBJ_0152,OT_CMM_0152,OT_CTG_052,OT_MPN_050,UI_SYS_059,UI_NIC_016,FALSE,FALSE,2.649414,TRUE,0.8,2.1195312
Combine Harvester,152,FARMCAR02_E,,4710,OT_OBJ_0153,OT_CMM_0153,OT_CTG_052,OT_MPN_052,UI_SYS_059,UI_NIC_016,FALSE,FALSE,5.474,TRUE,0.8,4.3792
Tractor,153,FARMCAR03_E,,6145,OT_OBJ_0154,OT_CMM_0154,OT_CTG_052,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,12.15556,TRUE,0.8,9.724448
Boathouse,154,YOTHOUSE01_G,,26815,OT_OBJ_0155,OT_CMM_0155,OT_CTG_056,OT_MPN_056,UI_SYS_062,UI_NIC_019,FALSE,FALSE,1009.669,TRUE,0.8,807.7352
Takoyaki Hotplate,155,TAKOPLATE01_C,,230,OT_OBJ_0156,OT_CMM_0156,OT_CTG_008,OT_MPN_040,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.0006450745,TRUE,0.5,0.00032253725
Gas Range,156,GASCOOKER01_C,,252,OT_OBJ_0157,OT_CMM_0157,OT_CTG_008,OT_MPN_036,UI_SYS_057,UI_NIC_011,FALSE,FALSE,0.0008399999,TRUE,0.8,0.00067199992
Storage Shed,157,MONOOKI_E,,2939,OT_OBJ_0158,OT_CMM_0158,OT_CTG_019,OT_MPN_034,UI_SYS_057,UI_NIC_015,FALSE,FALSE,1.330401,TRUE,0.8,1.0643208
Sailboat Rental,158,WATERMILL_F,,13461,OT_OBJ_0159,OT_CMM_0159,OT_CTG_056,OT_MPN_051,UI_SYS_062,UI_NIC_018,FALSE,FALSE,127.7255,TRUE,0.66,84.29883
Potbellied Stove,159,STOVE01_C,,1542,OT_OBJ_0160,OT_CMM_0160,OT_CTG_036,OT_MPN_044,UI_SYS_059,UI_NIC_014,FALSE,FALSE,0.1923204,TRUE,0.8,0.15385632
Daikon Radish,160,DAIKON01_B,,769,OT_OBJ_0161,OT_CMM_0161,OT_CTG_002,OT_MPN_043,UI_SYS_058,UI_NIC_012,FALSE,FALSE,0.02383576,TRUE,0.2,0.004767152
New Driver Sign,161,STICKER01_A,,140,OT_OBJ_0162,OT_CMM_0162,OT_CTG_054,OT_MPN_040,UI_SYS_066,UI_NIC_010,FALSE,FALSE,0.000145152,TRUE,0.8,0.0001161216
Senior Driver Sign,162,STICKER02_A,,136,OT_OBJ_0163,OT_CMM_0163,OT_CTG_054,OT_MPN_040,UI_SYS_066,UI_NIC_010,TRUE,FALSE,0.000133308,TRUE,0.8,0.0001066464
Water Tank,163,WATERTANK_F,,13483,OT_OBJ_0164,OT_CMM_0164,OT_CTG_051,OT_MPN_040,UI_SYS_067,UI_NIC_018,FALSE,FALSE,128.3493,TRUE,0.8,102.67944
Fishing Pole,164,FISHING01_C,,665,OT_OBJ_0165,OT_CMM_0165,OT_CTG_017,OT_MPN_045,UI_SYS_058,UI_NIC_012,FALSE,FALSE,0.01540652,TRUE,0.8,0.012325216
Fishing Lure,165,FISHING02_B,,75,OT_OBJ_0166,OT_CMM_0166,OT_CTG_017,OT_MPN_040,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000224934,TRUE,0.8,0.00001799472
Radio Tower,166,DENTOWER_G,,18247,OT_OBJ_0167,OT_CMM_0167,OT_CTG_023,OT_MPN_049,UI_SYS_067,UI_NIC_018,FALSE,FALSE,318.124,TRUE,0.8,254.4992
Concrete Cover,167,ROADSIDE01_C,,601,OT_OBJ_0168,OT_CMM_0168,OT_CTG_060,OT_MPN_040,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.0114075,TRUE,0.41,0.004677075
Iron Cover,168,ROADSIDE02_C,,599,OT_OBJ_0169,OT_CMM_0169,OT_CTG_060,OT_MPN_040,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.01127847,TRUE,0.075,0.00084588525
Steel Cover,169,ROADSIDE03_C,,575,OT_OBJ_0170,OT_CMM_0170,OT_CTG_060,OT_MPN_040,UI_SYS_066,UI_NIC_012,FALSE,FALSE,0.009986712,TRUE,0.8,0.0079893696
Boat,170,BOAT01_E,,2887,OT_OBJ_0171,OT_CMM_0171,OT_CTG_067,OT_MPN_051,UI_SYS_071,UI_NIC_015,FALSE,FALSE,1.26,TRUE,0.8,1.008
Propane Tank,171,GASS01_D,,1527,OT_OBJ_0172,OT_CMM_0172,OT_CTG_051,OT_MPN_052,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.1867148,TRUE,0.8,0.14937184
Mortar,172,MOCHI01_D,,936,OT_OBJ_0173,OT_CMM_0173,OT_CTG_044,OT_MPN_043,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.04301909,TRUE,0.8,0.034415272
Pestle,173,MOCHI02_C,,852,OT_OBJ_0174,OT_CMM_0174,OT_CTG_044,OT_MPN_043,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.03246463,TRUE,0.6,0.019478778
Binoculars,174,VIEWSPOT02_D,,1852,OT_OBJ_0175,OT_CMM_0175,OT_CTG_023,OT_MPN_040,UI_SYS_059,UI_NIC_014,FALSE,FALSE,0.33264,TRUE,0.8,0.266112
Duct,175,DOKAN_E,,2933,OT_OBJ_0176,OT_CMM_0176,OT_CTG_059,OT_MPN_049,UI_SYS_058,UI_NIC_015,FALSE,FALSE,1.321546,TRUE,0.8,1.0572368
Swan Boat,176,BOAT02_E,,5263,OT_OBJ_0177,OT_CMM_0177,OT_CTG_067,OT_MPN_051,UI_SYS_070,UI_NIC_016,FALSE,FALSE,7.637224,TRUE,0.8,6.1097792
Pool Ring,177,UKIWA01_C,Red,890,OT_OBJ_0178,OT_CMM_0178,OT_CTG_031,OT_MPN_045,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.03691232,TRUE,0.8,0.029529856
Hanko,178,NAMESTAMP01_A,,51,OT_OBJ_0179,OT_CMM_0179,OT_CTG_021,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000070265,TRUE,0.8,0.0000056212
Inkpad,179,NAMESTAMP02_A,,54,OT_OBJ_0180,OT_CMM_0180,OT_CTG_021,OT_MPN_033,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000085371,TRUE,0.8,0.00000682968
Pay Phone,180,TOWNPHONE_D,,1450,OT_OBJ_0181,OT_CMM_0181,OT_CTG_029,OT_MPN_043,UI_SYS_059,UI_NIC_013,FALSE,FALSE,0.1597458,TRUE,0.8,0.12779664
Trash Can,181,DUSTCAGO_C,,1302,OT_OBJ_0182,OT_CMM_0182,OT_CTG_009,OT_MPN_050,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.1156994,TRUE,0.8,0.09255952
Recycling Bin,182,DUSTBOX01_C,,1351,OT_OBJ_0183,OT_CMM_0183,OT_CTG_009,OT_MPN_052,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.129204,TRUE,0.8,0.1033632
Metal Bucket,183,DUSTBOX02_C,,1262,OT_OBJ_0184,OT_CMM_0184,OT_CTG_009,OT_MPN_052,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.1053968,TRUE,0.8,0.08431744
Bucket,184,DUSTBOX03_C,Can,1262,OT_OBJ_0185,OT_CMM_0185,OT_CTG_009,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.1053968,TRUE,0.8,0.08431744
Daikon Radishes,185,DAIKON02_C,,638,OT_OBJ_0186,OT_CMM_0186,OT_CTG_002,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.01364376,TRUE,0.8,0.010915008
Chinese Cabbages,186,HAKUSAI02_C,,898,OT_OBJ_0187,OT_CMM_0187,OT_CTG_002,OT_MPN_041,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.03800704,TRUE,0.8,0.030405632
Pier,187,SANBASHI_F,,16702,OT_OBJ_0188,OT_CMM_0188,OT_CTG_057,OT_MPN_045,UI_SYS_058,UI_NIC_018,FALSE,TRUE,243.9733,TRUE,0.8,195.17864
Bicycle,188,CYCLE01_D,Red,1888,OT_OBJ_0189,OT_CMM_0189,OT_CTG_067,OT_MPN_043,UI_SYS_059,UI_NIC_014,FALSE,FALSE,0.3526026,TRUE,0.8,0.28208208
Magazine Rack,189,TANA01_D,,1716,OT_OBJ_0190,OT_CMM_0190,OT_CTG_011,OT_MPN_041,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.264992,TRUE,0.8,0.2119936
Umbrella,190,UMBRELLA01_C,,1353,OT_OBJ_0191,OT_CMM_0191,,,UI_SYS_058,,FALSE,FALSE,0.1297999,FALSE,0.8,0.10383992
Polka Dot Umbrella,191,UMBRELLA02_C,,1353,OT_OBJ_0192,OT_CMM_0192,,,UI_SYS_058,,FALSE,FALSE,0.1297999,FALSE,0.8,0.10383992
Parasol,192,UMBRELLA03_C,,1353,OT_OBJ_0193,OT_CMM_0193,,,UI_SYS_058,,FALSE,FALSE,0.1297999,FALSE,0.8,0.10383992
Jumbo Umbrella,193,UMBRELLA04_C,,2878,OT_OBJ_0194,OT_CMM_0194,,,UI_SYS_058,,FALSE,FALSE,1.249041,FALSE,0.8,0.9992328
Number Counter,194,COUNTER01_B,,120,OT_OBJ_0195,OT_CMM_0195,OT_CTG_041,OT_MPN_034,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0000920909,TRUE,0.8,0.00007367272
Backpack,195,RUCKSACK01_C,,1010,OT_OBJ_0196,OT_CMM_0196,OT_CTG_026,OT_MPN_044,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.05404847,TRUE,0.8,0.043238776
Kerosene Tank,196,POLYTANK01_C,,795,OT_OBJ_0197,OT_CMM_0197,OT_CTG_019,OT_MPN_052,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02633357,TRUE,0.8,0.021066856
Milk Box,197,MILKPOST_C,,635,OT_OBJ_0198,OT_CMM_0198,OT_CTG_019,OT_MPN_038,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.01343845,TRUE,0.8,0.01075076
Windmill,198,POLIHOUSE_E,Red,21812,OT_OBJ_0199,OT_CMM_0199,OT_CTG_054,OT_MPN_040,UI_SYS_067,UI_NIC_019,FALSE,FALSE,543.4139,TRUE,0.6,326.04834
Fishing Shack,199,SHOPFI01_F,,9972,OT_OBJ_0200,OT_CMM_0200,OT_CTG_056,OT_MPN_045,UI_SYS_062,UI_NIC_017,FALSE,FALSE,51.92848,TRUE,0.6,31.157088
Cabbage,200,CABBAGE01_C,,742,OT_OBJ_0201,OT_CMM_0201,OT_CTG_002,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02145287,TRUE,0.8,0.017162296
Barbershop,201,SHOPBA01_G,,12110,OT_OBJ_0202,OT_CMM_0202,OT_CTG_056,OT_MPN_041,UI_SYS_062,UI_NIC_018,FALSE,FALSE,93.00907,TRUE,0.6,55.805442
Barn,202,NAYA_F,,11613,OT_OBJ_0203,OT_CMM_0203,OT_CTG_052,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,82.00667,TRUE,0.6,49.204002
Squash,203,PUMPKIN01_C,,507,OT_OBJ_0204,OT_CMM_0204,OT_CTG_002,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.00683674,TRUE,0.8,0.005469392
Yellow Squash,204,PUMPKIN02_C,,574,OT_OBJ_0205,OT_CMM_0205,OT_CTG_002,OT_MPN_043,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.009912779,TRUE,0.8,0.0079302232
Plastic Greenhouse,205,FARMHOUSE02_F,,13084,OT_OBJ_0206,OT_CMM_0206,OT_CTG_052,OT_MPN_044,UI_SYS_057,UI_NIC_018,FALSE,FALSE,117.2836,TRUE,0.6,70.37016
Matsuri Stage,206,STAGE01_G,,8949,OT_OBJ_0207,OT_CMM_0207,OT_CTG_045,OT_MPN_044,UI_SYS_057,UI_NIC_017,FALSE,FALSE,37.53749,TRUE,0.8,30.029992
Matsuri Tent,207,TENT03A_E,,8292,OT_OBJ_0208,OT_CMM_0208,OT_CTG_045,OT_MPN_043,UI_SYS_057,UI_NIC_017,FALSE,FALSE,29.85608,TRUE,0.8,23.884864
Matsuri Table,208,TENT03B_E,,2702,OT_OBJ_0209,OT_CMM_0209,OT_CTG_045,OT_MPN_043,UI_SYS_059,UI_NIC_015,FALSE,FALSE,1.033146,TRUE,0.8,0.8265168
Bookstore,209,SHOPHO01_G,,13323,OT_OBJ_0210,OT_CMM_0210,OT_CTG_056,OT_MPN_041,UI_SYS_062,UI_NIC_018,FALSE,FALSE,123.8412,TRUE,0.6,74.30472
Picnic Table,210,VIEWSPOT01_F,,7533,OT_OBJ_0211,OT_CMM_0211,OT_CTG_057,OT_MPN_040,UI_SYS_057,UI_NIC_017,FALSE,TRUE,22.38795,TRUE,0.6,13.43277
Drugstore,211,SHOPYA01_G,,13941,OT_OBJ_0212,OT_CMM_0212,OT_CTG_056,OT_MPN_041,UI_SYS_062,UI_NIC_018,FALSE,FALSE,141.871,TRUE,0.6,85.1226
Ramen Shop,212,SHOPCH01_G,,10775,OT_OBJ_0213,OT_CMM_0213,OT_CTG_056,OT_MPN_041,UI_SYS_062,UI_NIC_018,FALSE,FALSE,65.51032,TRUE,0.6,39.306192
Pickle Tub,213,TUKEMONO_C,,1089,OT_OBJ_0214,OT_CMM_0214,OT_CTG_006,OT_MPN_052,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.06770821,TRUE,0.8,0.054166568
Wheelbarrow,214,TEOSHICAR_D,,2264,OT_OBJ_0215,OT_CMM_0215,OT_CTG_066,OT_MPN_043,UI_SYS_059,UI_NIC_015,FALSE,FALSE,0.6077323,TRUE,0.8,0.48618584
Panda Mascot,215,SHOPYA03_C,,917,OT_OBJ_0216,OT_CMM_0216,OT_CTG_076,OT_MPN_041,UI_SYS_065,UI_NIC_013,FALSE,FALSE,0.04038185,TRUE,0.8,0.03230548
Garden Lantern,216,TOROU_D,,1266,OT_OBJ_0217,OT_CMM_0217,OT_CTG_044,OT_MPN_052,UI_SYS_067,UI_NIC_013,FALSE,FALSE,0.1064,TRUE,0.8,0.08512
Hoe,217,FARMTOOL01_C,,961,OT_OBJ_0218,OT_CMM_0218,OT_CTG_052,OT_MPN_043,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.04648354,TRUE,0.8,0.037186832
Shovel,218,FARMTOOL02_C,,850,OT_OBJ_0219,OT_CMM_0219,OT_CTG_052,OT_MPN_043,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.0321762,TRUE,0.356,0.0114547272
Axe,219,MASAKARI_C,,452,OT_OBJ_0220,OT_CMM_0220,OT_CTG_039,OT_MPN_043,UI_SYS_058,UI_NIC_012,FALSE,FALSE,0.00485342,TRUE,0.8,0.003882736
Russian Doll (XL),220,MATORYO01_D,,2348,OT_OBJ_0221,OT_CMM_0221,OT_CTG_020,OT_MPN_053,UI_SYS_060,UI_NIC_015,FALSE,FALSE,0.6783974,TRUE,0.8,0.54271792
Straw,221,WARATABA_C,,1655,OT_OBJ_0222,OT_CMM_0222,OT_CTG_052,OT_MPN_040,UI_SYS_057,UI_NIC_014,FALSE,FALSE,0.2376373,TRUE,0.8,0.19010984
Firewood,222,MAKITABA_C,,798,OT_OBJ_0223,OT_CMM_0223,OT_CTG_051,OT_MPN_051,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.02666335,TRUE,0.8,0.02133068
Short Fence,223,FENCE01_F,,2055,OT_OBJ_0224,OT_CMM_0224,OT_CTG_058,OT_MPN_041,UI_SYS_066,UI_NIC_015,FALSE,TRUE,0.455,TRUE,0.16,0.0728
Fence,224,FENCE02_F,,3183,OT_OBJ_0225,OT_CMM_0225,OT_CTG_058,OT_MPN_052,UI_SYS_066,UI_NIC_016,FALSE,TRUE,1.689998,TRUE,0.16,0.27039968
Handrail,225,FENCE05_E,,3905,OT_OBJ_0226,OT_CMM_0226,OT_CTG_058,OT_MPN_043,UI_SYS_057,UI_NIC_016,FALSE,TRUE,3.120034,TRUE,0.16,0.49920544
Wooden Fence,226,SAKU01_C,2 Posts,2209,OT_OBJ_0227,OT_CMM_0227,OT_CTG_058,OT_MPN_044,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.5645185,TRUE,0.4,0.2258074
Wall (Short),227,FENCE03_F,Grey,5469,OT_OBJ_0228,OT_CMM_0228,OT_CTG_058,OT_MPN_040,UI_SYS_066,UI_NIC_016,FALSE,FALSE,8.569598,TRUE,0.08,0.68556784
Wooden Fence,228,SAKU03_E,3 Posts,2408,OT_OBJ_0229,OT_CMM_0229,OT_CTG_058,OT_MPN_043,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.7317522,TRUE,0.8,0.58540176
Wall (Long),229,FENCE04_F,,7811,OT_OBJ_0230,OT_CMM_0230,OT_CTG_058,OT_MPN_052,UI_SYS_066,UI_NIC_017,FALSE,FALSE,24.96,TRUE,0.08,1.9968
Pickaxe,230,PICK01_C,,726,OT_OBJ_0231,OT_CMM_0231,OT_CTG_039,OT_MPN_043,UI_SYS_058,UI_NIC_012,FALSE,FALSE,0.02008388,TRUE,0.8,0.016067104
Barrier,231,SAKU02_F,,5038,OT_OBJ_0232,OT_CMM_0232,OT_CTG_040,OT_MPN_049,UI_SYS_066,UI_NIC_016,FALSE,FALSE,6.697152,TRUE,0.23708,1.587760796
Strawberry Jam,232,JAM01_C,,140,OT_OBJ_0233,OT_CMM_0233,OT_CTG_008,OT_MPN_040,UI_SYS_057,UI_NIC_010,FALSE,FALSE,0.0001437986,TRUE,0.8,0.00011503888
Garden Plant (M),233,PLANT01_D,,2540,OT_OBJ_0234,OT_CMM_0234,OT_CTG_064,OT_MPN_050,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.8589821,TRUE,0.4,0.34359284
Flower Bed,234,KADAN01_E,,3381,OT_OBJ_0235,OT_CMM_0235,OT_CTG_028,OT_MPN_050,UI_SYS_057,UI_NIC_016,FALSE,FALSE,2.024067,TRUE,0.8,1.6192536
Squared Shrubbery,235,PLANT02_D,,2243,OT_OBJ_0236,OT_CMM_0236,OT_CTG_027,OT_MPN_052,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.5913482,TRUE,0.4,0.23653928
Bundle,236,HUROSHIKI_B,,428,OT_OBJ_0237,OT_CMM_0237,OT_CTG_026,OT_MPN_037,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.004115999,TRUE,0.8,0.0032927992
Garden Pot,237,PLANTPOT02_C,,521,OT_OBJ_0238,OT_CMM_0238,OT_CTG_027,OT_MPN_038,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.007411195,TRUE,0.4,0.002964478
Mailbox,238,POST_D,,1444,OT_OBJ_0239,OT_CMM_0239,OT_CTG_025,OT_MPN_052,UI_SYS_057,UI_NIC_013,FALSE,FALSE,0.15785,TRUE,0.72,0.113652
Pansies,239,PLANTPOT03_C,,652,OT_OBJ_0240,OT_CMM_0240,OT_CTG_028,OT_MPN_041,UI_SYS_057,UI_NIC_012,FALSE,FALSE,0.0145152,TRUE,0.4,0.00580608
No Parking Sign,240,SIGN01_E,,1179,OT_OBJ_0241,OT_CMM_0241,OT_CTG_060,OT_MPN_043,UI_SYS_058,UI_NIC_013,FALSE,FALSE,0.08593167,TRUE,0.6,0.051559002
Lamp Post,241,TOWNLIGHT01_E,Green,2089,OT_OBJ_0242,OT_CMM_0242,OT_CTG_035,OT_MPN_053,UI_SYS_057,UI_NIC_015,FALSE,FALSE,0.4778924,TRUE,0.8,0.38231392
Prefab House,242,PREFAB01_F,,11569,OT_OBJ_0243,OT_CMM_0243,OT_CTG_057,OT_MPN_049,UI_SYS_062,UI_NIC_018,FALSE,FALSE,81.08021,TRUE,0.8,64.864168
Carport,243,CARPORT01_F,,8226,OT_OBJ_0244,OT_CMM_0244,OT_CTG_057,OT_MPN_040,UI_SYS_057,UI_NIC_017,FALSE,FALSE,29.14643,TRUE,0.8,23.317144
Wooden Box,244,WOODBOX01_C,,978,OT_OBJ_0245,OT_CMM_0245,OT_CTG_026,OT_MPN_043,UI_SYS_064,UI_NIC_013,FALSE,FALSE,0.04899999,TRUE,0.8,0.039199992
Yamada Residence,245,HOUSE01_F,,15766,OT_OBJ_0246,OT_CMM_0246,OT_CTG_055,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,205.1946,TRUE,0.6,123.11676
Hayashi Residence,246,HOUSE02_F,,11712,OT_OBJ_0247,OT_CMM_0247,OT_CTG_055,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,84.12977,TRUE,0.6,50.477862
Nakata Residence,247,HOUSE03_F,,11300,OT_OBJ_0248,OT_CMM_0248,OT_CTG_055,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,75.55871,TRUE,0.6,45.335226
Kido Residence,248,HOUSE04_F,,10946,OT_OBJ_0249,OT_CMM_0249,OT_CTG_055,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,68.6714,TRUE,0.6,41.20284
Phone Booth,249,TOWNPHONE02_E,,3330,OT_OBJ_0250,OT_CMM_0250,OT_CTG_029,OT_MPN_044,UI_SYS_059,UI_NIC_016,FALSE,FALSE,1.933975,TRUE,0.8,1.54718
Motoki Residence,250,HOUSE06_F,,14030,OT_OBJ_0251,OT_CMM_0251,OT_CTG_055,OT_MPN_040,UI_SYS_062,UI_NIC_018,FALSE,FALSE,144.627,TRUE,0.6,86.7762
Small Tree,251,TREE09_E,,4180,OT_OBJ_0252,OT_CMM_0252,OT_CTG_064,OT_MPN_044,UI_SYS_058,UI_NIC_016,FALSE,FALSE,3.824903,TRUE,0.8,3.0599224
Konishi Residence,252,HOUSE08_F,,13662,OT_OBJ_0253,OT_CMM_0253,OT_CTG_055,OT_MPN_043,UI_SYS_062,UI_NIC_018,FALSE,FALSE,133.547,TRUE,0.6,80.1282
Telephone Pole,253,DENPOLE01_E,Town,5396,OT_OBJ_0254,OT_CMM_0254,OT_CTG_060,OT_MPN_040,UI_SYS_058,UI_NIC_016,FALSE,FALSE,8.227804,TRUE,0.6,4.9366824
Wada Residence,254,HOUSE09_F,,13699,OT_OBJ_0255,OT_CMM_0255,OT_CTG_055,OT_MPN_043,UI_SYS_062,UI_NIC_018,FALSE,FALSE,134.6279,TRUE,0.8,107.70232
